school,schgend,type,schavg,student,intake,sex,vr,normexam,standLRT
6,girls,Sngl,0.6376562,62,mid 50%,F,top 25%,0.0043222,-0.042152
6,girls,Sngl,0.6376562,64,bottom 25%,F,top 25%,1.3101422,0.6190592
6,girls,Sngl,0.6376562,65,bottom 25%,F,top 25%,1.7348992,1.1976192
6,girls,Sngl,0.6376562,66,mid 50%,F,top 25%,-0.939378,0.2884532
6,girls,Sngl,0.6376562,67,bottom 25%,F,top 25%,0.4026692,0.3711052
6,girls,Sngl,0.6376562,69,mid 50%,F,top 25%,0.4781942,-0.620713
6,girls,Sngl,0.6376562,74,mid 50%,F,top 25%,0.8965662,0.0404992
6,girls,Sngl,0.6376562,75,mid 50%,F,top 25%,-0.492781,-0.207455
6,girls,Sngl,0.6376562,77,mid 50%,F,top 25%,0.4026692,0.2058022
6,girls,Sngl,0.6376562,78,bottom 25%,F,top 25%,0.6787592,0.7843622
6,girls,Sngl,0.6376562,81,bottom 25%,F,top 25%,1.9771072,2.1894372
6,girls,Sngl,0.6376562,84,mid 50%,F,top 25%,-0.265159,0.2058022
6,girls,Sngl,0.6376562,85,bottom 25%,F,top 25%,1.5792202,0.6190592
6,girls,Sngl,0.6376562,89,mid 50%,F,top 25%,1.9003352,0.2058022
6,girls,Sngl,0.6376562,91,bottom 25%,F,top 25%,1.7348992,1.1976192
6,girls,Sngl,0.6376562,92,bottom 25%,F,top 25%,1.3747412,0.5364082
6,girls,Sngl,0.6376562,96,top 25%,F,top 25%,0.7472282,-1.03397
6,girls,Sngl,0.6376562,97,bottom 25%,F,top 25%,1.6618062,2.2720892
6,girls,Sngl,0.6376562,99,bottom 25%,F,top 25%,0.8219882,0.6190592
6,girls,Sngl,0.6376562,101,bottom 25%,F,top 25%,0.1941492,1.5282252
6,girls,Sngl,0.6376562,102,bottom 25%,F,top 25%,0.4026692,0.8670142
6,girls,Sngl,0.6376562,103,bottom 25%,F,top 25%,0.8965662,0.5364082
6,girls,Sngl,0.6376562,109,mid 50%,F,top 25%,0.6107292,-0.45541
6,girls,Sngl,0.6376562,110,bottom 25%,F,top 25%,1.0396082,0.4537562
6,girls,Sngl,0.6376562,113,bottom 25%,F,top 25%,2.0397092,0.8670142
6,girls,Sngl,0.6376562,114,bottom 25%,F,top 25%,1.3101422,1.6108772
6,girls,Sngl,0.6376562,116,bottom 25%,F,top 25%,1.9003352,0.8670142
6,girls,Sngl,0.6376562,120,bottom 25%,F,top 25%,0.8965662,0.8670142
6,girls,Sngl,0.6376562,121,bottom 25%,F,top 25%,0.9675862,2.1894372
6,girls,Sngl,0.6376562,122,mid 50%,F,top 25%,0.5443412,-0.372758
6,girls,Sngl,0.6376562,123,bottom 25%,F,top 25%,2.1029752,2.3547402
6,girls,Sngl,0.6376562,136,bottom 25%,F,top 25%,0.6107292,0.9496652
6,girls,Sngl,0.6376562,139,bottom 25%,F,top 25%,2.6267392,2.0241342
6,girls,Sngl,0.6376562,140,bottom 25%,F,top 25%,1.2405332,0.3711052
6,girls,Sngl,0.6376562,141,bottom 25%,F,top 25%,1.5792202,1.2802712
6,girls,Sngl,0.6376562,143,mid 50%,F,top 25%,-0.419801,-0.372758
6,girls,Sngl,0.6376562,149,mid 50%,F,top 25%,1.0396082,-0.124804
6,girls,Sngl,0.6376562,150,bottom 25%,F,top 25%,2.2031212,1.8588312
6,girls,Sngl,0.6376562,151,mid 50%,F,top 25%,1.4395322,0.1231502
6,girls,Sngl,0.6376562,152,mid 50%,F,top 25%,0.4026692,0.0404992
6,girls,Sngl,0.6376562,155,top 25%,F,top 25%,1.0396082,-0.951318
6,girls,Sngl,0.6376562,156,bottom 25%,F,top 25%,0.4781942,0.8670142
6,girls,Sngl,0.6376562,159,mid 50%,F,top 25%,0.2613242,-1.03397
6,girls,Sngl,0.6376562,160,bottom 25%,F,top 25%,1.2405332,1.2802712
6,girls,Sngl,0.6376562,161,bottom 25%,F,top 25%,1.3747412,0.8670142
7,girls,Sngl,-0.029003,2,mid 50%,F,mid 50%,0.2613242,-0.951318
7,girls,Sngl,-0.029003,3,mid 50%,F,mid 50%,0.3280722,-0.124804
7,girls,Sngl,-0.029003,6,mid 50%,F,mid 50%,0.9675862,-0.45541
7,girls,Sngl,-0.029003,8,mid 50%,F,mid 50%,0.2613242,0.2884532
7,girls,Sngl,-0.029003,10,bottom 25%,F,mid 50%,1.1094382,0.7843622
7,girls,Sngl,-0.029003,11,bottom 25%,F,mid 50%,1.0396082,0.6190592
7,girls,Sngl,-0.029003,14,mid 50%,F,mid 50%,0.4781942,-0.620713
7,girls,Sngl,-0.029003,15,top 25%,F,mid 50%,-0.85267,-1.943136
7,girls,Sngl,-0.029003,20,bottom 25%,F,mid 50%,-1.029067,1.0323172
7,girls,Sngl,-0.029003,21,bottom 25%,F,mid 50%,0.9675862,1.3629222
7,girls,Sngl,-0.029003,22,bottom 25%,F,mid 50%,-0.623051,1.1976192
7,girls,Sngl,-0.029003,28,mid 50%,F,mid 50%,0.1340672,0.0404992
7,girls,Sngl,-0.029003,30,mid 50%,F,mid 50%,-0.197611,-0.786016
7,girls,Sngl,-0.029003,32,mid 50%,F,mid 50%,0.4781942,-0.207455
7,girls,Sngl,-0.029003,35,mid 50%,F,mid 50%,-0.129085,-0.124804
7,girls,Sngl,-0.029003,38,top 25%,F,mid 50%,1.6618062,-1.695182
7,girls,Sngl,-0.029003,46,bottom 25%,F,mid 50%,0.4781942,0.6190592
7,girls,Sngl,-0.029003,48,mid 50%,F,mid 50%,0.1941492,0.0404992
7,girls,Sngl,-0.029003,49,mid 50%,F,mid 50%,-1.335315,-0.868667
7,girls,Sngl,-0.029003,50,mid 50%,F,mid 50%,0.3280722,-0.703364
7,girls,Sngl,-0.029003,52,bottom 25%,F,mid 50%,0.6787592,0.5364082
7,girls,Sngl,-0.029003,53,mid 50%,F,mid 50%,0.0735362,0.2884532
7,girls,Sngl,-0.029003,54,mid 50%,F,mid 50%,1.5061852,-0.290107
7,girls,Sngl,-0.029003,55,mid 50%,F,mid 50%,0.1941492,0.4537562
7,girls,Sngl,-0.029003,69,mid 50%,F,mid 50%,0.4781942,0.2058022
7,girls,Sngl,-0.029003,70,mid 50%,F,mid 50%,0.3280722,-0.45541
7,girls,Sngl,-0.029003,71,mid 50%,F,mid 50%,-0.776109,-1.03397
7,girls,Sngl,-0.029003,73,mid 50%,F,mid 50%,1.0396082,-0.372758
7,girls,Sngl,-0.029003,79,bottom 25%,F,mid 50%,-0.197611,2.0241342
7,girls,Sngl,-0.029003,85,mid 50%,F,mid 50%,-0.419801,-0.786016
7,girls,Sngl,-0.029003,86,bottom 25%,F,mid 50%,0.3280722,1.3629222
7,girls,Sngl,-0.029003,87,mid 50%,F,mid 50%,-0.062088,-0.45541
7,girls,Sngl,-0.029003,89,mid 50%,F,mid 50%,0.8219882,0.2058022
7,girls,Sngl,-0.029003,95,mid 50%,F,mid 50%,-0.939378,0.2884532
7,girls,Sngl,-0.029003,97,mid 50%,F,mid 50%,0.9675862,0.3711052
7,girls,Sngl,-0.029003,98,mid 50%,F,mid 50%,-0.338842,-0.703364
7,girls,Sngl,-0.029003,102,mid 50%,F,mid 50%,0.1941492,-0.207455
7,girls,Sngl,-0.029003,104,mid 50%,F,mid 50%,-0.197611,-0.951318
7,girls,Sngl,-0.029003,108,mid 50%,F,mid 50%,1.1094382,-0.207455
7,girls,Sngl,-0.029003,110,bottom 25%,F,mid 50%,1.9771072,1.6935282
7,girls,Sngl,-0.029003,111,bottom 25%,F,mid 50%,1.2405332,0.4537562
7,girls,Sngl,-0.029003,114,mid 50%,F,mid 50%,0.3280722,-0.372758
7,girls,Sngl,-0.029003,115,mid 50%,F,mid 50%,0.9675862,0.0404992
7,girls,Sngl,-0.029003,116,bottom 25%,F,mid 50%,1.3747412,0.9496652
7,girls,Sngl,-0.029003,119,mid 50%,F,mid 50%,0.5443412,-0.290107
7,girls,Sngl,-0.029003,123,mid 50%,F,mid 50%,0.1941492,-0.538061
7,girls,Sngl,-0.029003,125,mid 50%,F,mid 50%,-0.265159,-0.042152
7,girls,Sngl,-0.029003,127,mid 50%,F,mid 50%,-0.492781,-0.538061
7,girls,Sngl,-0.029003,129,mid 50%,F,mid 50%,0.8965662,-0.207455
7,girls,Sngl,-0.029003,130,bottom 25%,F,mid 50%,0.0043222,0.5364082
7,girls,Sngl,-0.029003,131,mid 50%,F,mid 50%,0.7472282,0.2058022
7,girls,Sngl,-0.029003,132,top 25%,F,mid 50%,-1.335315,-1.116621
7,girls,Sngl,-0.029003,134,mid 50%,F,mid 50%,0.2613242,-0.372758
7,girls,Sngl,-0.029003,135,mid 50%,F,mid 50%,-2.108644,0.2884532
7,girls,Sngl,-0.029003,136,top 25%,F,mid 50%,-0.419801,-2.356393
7,girls,Sngl,-0.029003,138,mid 50%,F,mid 50%,0.4781942,-0.703364
7,girls,Sngl,-0.029003,139,mid 50%,F,mid 50%,0.4781942,0.0404992
7,girls,Sngl,-0.029003,141,top 25%,F,mid 50%,1.6618062,-1.03397
7,girls,Sngl,-0.029003,143,bottom 25%,F,mid 50%,1.5792202,1.0323172
7,girls,Sngl,-0.029003,145,mid 50%,F,mid 50%,-0.419801,0.1231502
7,girls,Sngl,-0.029003,148,mid 50%,F,mid 50%,0.0043222,-0.45541
7,girls,Sngl,-0.029003,151,mid 50%,F,mid 50%,0.8965662,-0.124804
7,girls,Sngl,-0.029003,153,mid 50%,F,mid 50%,0.7472282,-0.207455
7,girls,Sngl,-0.029003,154,mid 50%,F,mid 50%,0.3280722,0.1231502
7,girls,Sngl,-0.029003,155,mid 50%,F,mid 50%,1.2405332,0.0404992
7,girls,Sngl,-0.029003,156,bottom 25%,F,mid 50%,0.8219882,2.2720892
7,girls,Sngl,-0.029003,162,mid 50%,F,mid 50%,0.8219882,-0.45541
7,girls,Sngl,-0.029003,163,mid 50%,F,mid 50%,-0.623051,-0.372758
7,girls,Sngl,-0.029003,169,top 25%,F,mid 50%,1.1758492,-1.281924
7,girls,Sngl,-0.029003,178,bottom 25%,F,mid 50%,1.1758492,1.3629222
7,girls,Sngl,-0.029003,179,mid 50%,F,mid 50%,0.0735362,-0.45541
7,girls,Sngl,-0.029003,182,bottom 25%,F,mid 50%,0.6787592,1.8588312
7,girls,Sngl,-0.029003,183,bottom 25%,F,mid 50%,1.2405332,2.4373912
7,girls,Sngl,-0.029003,184,mid 50%,F,mid 50%,1.1094382,-0.207455
7,girls,Sngl,-0.029003,185,mid 50%,F,mid 50%,1.3101422,-0.124804
7,girls,Sngl,-0.029003,187,mid 50%,F,mid 50%,0.4781942,-0.703364
7,girls,Sngl,-0.029003,188,mid 50%,F,mid 50%,-0.555112,-0.042152
7,girls,Sngl,-0.029003,191,mid 50%,F,mid 50%,0.1941492,-0.538061
7,girls,Sngl,-0.029003,192,bottom 25%,F,mid 50%,1.4395322,1.9414832
7,girls,Sngl,-0.029003,195,mid 50%,F,mid 50%,-0.85267,-0.868667
7,girls,Sngl,-0.029003,197,mid 50%,F,mid 50%,0.6107292,-0.703364
8,girls,Sngl,-0.040532,2,bottom 25%,F,mid 50%,-1.962075,0.8670142
8,girls,Sngl,-0.040532,4,mid 50%,F,mid 50%,0.3280722,-0.290107
8,girls,Sngl,-0.040532,6,mid 50%,F,mid 50%,-0.419801,-0.620713
8,girls,Sngl,-0.040532,11,mid 50%,F,mid 50%,-0.197611,-0.45541
8,girls,Sngl,-0.040532,12,mid 50%,F,mid 50%,-0.129085,-0.207455
8,girls,Sngl,-0.040532,13,mid 50%,F,mid 50%,0.1340672,0.1231502
8,girls,Sngl,-0.040532,16,mid 50%,F,mid 50%,-2.108644,0.3711052
8,girls,Sngl,-0.040532,17,mid 50%,F,mid 50%,-0.776109,-0.868667
8,girls,Sngl,-0.040532,18,bottom 25%,F,mid 50%,2.3136012,3.0159522
8,girls,Sngl,-0.040532,19,mid 50%,F,mid 50%,0.4026692,0.2884532
8,girls,Sngl,-0.040532,20,top 25%,F,mid 50%,-1.836687,-1.943136
8,girls,Sngl,-0.040532,21,mid 50%,F,mid 50%,0.1941492,0.1231502
8,girls,Sngl,-0.040532,22,bottom 25%,F,mid 50%,0.0043222,0.2884532
8,girls,Sngl,-0.040532,24,bottom 25%,F,mid 50%,-1.335315,0.6190592
8,girls,Sngl,-0.040532,27,mid 50%,F,mid 50%,-1.029067,-0.620713
8,girls,Sngl,-0.040532,28,mid 50%,F,mid 50%,0.5443412,-0.703364
8,girls,Sngl,-0.040532,29,bottom 25%,F,mid 50%,1.8138272,0.9496652
8,girls,Sngl,-0.040532,31,mid 50%,F,mid 50%,0.3280722,-0.372758
8,girls,Sngl,-0.040532,32,mid 50%,F,mid 50%,0.1941492,-0.372758
8,girls,Sngl,-0.040532,36,mid 50%,F,mid 50%,1.8138272,-0.207455
8,girls,Sngl,-0.040532,37,mid 50%,F,mid 50%,-0.062088,0.2058022
8,girls,Sngl,-0.040532,38,top 25%,F,mid 50%,-0.776109,-1.281924
8,girls,Sngl,-0.040532,39,mid 50%,F,mid 50%,1.4395322,0.1231502
8,girls,Sngl,-0.040532,41,bottom 25%,F,mid 50%,2.5323522,2.8506492
8,girls,Sngl,-0.040532,43,mid 50%,F,mid 50%,-0.062088,-0.538061
8,girls,Sngl,-0.040532,44,mid 50%,F,mid 50%,0.0735362,-0.620713
8,girls,Sngl,-0.040532,45,top 25%,F,mid 50%,-2.291731,-2.439045
8,girls,Sngl,-0.040532,47,mid 50%,F,mid 50%,-0.338842,0.0404992
8,girls,Sngl,-0.040532,48,mid 50%,F,mid 50%,1.2405332,0.5364082
8,girls,Sngl,-0.040532,52,mid 50%,F,mid 50%,0.3280722,0.2058022
8,girls,Sngl,-0.040532,53,bottom 25%,F,mid 50%,1.3101422,0.7843622
8,girls,Sngl,-0.040532,54,mid 50%,F,mid 50%,0.2613242,0.2058022
8,girls,Sngl,-0.040532,55,mid 50%,F,mid 50%,-1.836687,-0.868667
8,girls,Sngl,-0.040532,56,mid 50%,F,mid 50%,-0.699505,-0.45541
8,girls,Sngl,-0.040532,57,mid 50%,F,mid 50%,-1.335315,-0.786016
8,girls,Sngl,-0.040532,59,mid 50%,F,mid 50%,-0.492781,0.0404992
8,girls,Sngl,-0.040532,66,top 25%,F,mid 50%,-1.438662,-2.025787
8,girls,Sngl,-0.040532,67,mid 50%,F,mid 50%,0.0735362,-0.042152
8,girls,Sngl,-0.040532,68,mid 50%,F,mid 50%,-0.555112,-0.207455
8,girls,Sngl,-0.040532,69,mid 50%,F,mid 50%,0.1941492,0.1231502
8,girls,Sngl,-0.040532,70,mid 50%,F,mid 50%,-0.555112,-0.538061
8,girls,Sngl,-0.040532,72,top 25%,F,mid 50%,-1.438662,-2.19109
8,girls,Sngl,-0.040532,74,mid 50%,F,mid 50%,-0.623051,-1.03397
8,girls,Sngl,-0.040532,75,mid 50%,F,mid 50%,-0.492781,-0.290107
8,girls,Sngl,-0.040532,77,bottom 25%,F,mid 50%,-0.492781,1.2802712
8,girls,Sngl,-0.040532,78,bottom 25%,F,mid 50%,1.6618062,1.2802712
8,girls,Sngl,-0.040532,79,bottom 25%,F,mid 50%,1.7348992,2.0241342
8,girls,Sngl,-0.040532,80,mid 50%,F,mid 50%,1.1094382,0.2884532
8,girls,Sngl,-0.040532,81,mid 50%,F,mid 50%,-0.555112,-0.951318
8,girls,Sngl,-0.040532,82,top 25%,F,mid 50%,-0.338842,-1.364576
8,girls,Sngl,-0.040532,84,top 25%,F,mid 50%,-0.129085,-2.19109
8,girls,Sngl,-0.040532,85,mid 50%,F,mid 50%,-0.85267,0.1231502
8,girls,Sngl,-0.040532,87,top 25%,F,mid 50%,0.0735362,-2.19109
8,girls,Sngl,-0.040532,88,bottom 25%,F,mid 50%,0.8219882,0.6190592
8,girls,Sngl,-0.040532,91,bottom 25%,F,mid 50%,-0.129085,1.9414832
8,girls,Sngl,-0.040532,92,bottom 25%,F,mid 50%,0.0735362,0.9496652
8,girls,Sngl,-0.040532,94,mid 50%,F,mid 50%,0.8219882,-0.620713
8,girls,Sngl,-0.040532,95,bottom 25%,F,mid 50%,0.6787592,0.8670142
8,girls,Sngl,-0.040532,97,top 25%,F,mid 50%,0.0043222,-1.199273
8,girls,Sngl,-0.040532,100,mid 50%,F,mid 50%,0.7472282,-0.372758
8,girls,Sngl,-0.040532,102,mid 50%,F,mid 50%,-1.335315,-0.042152
8,girls,Sngl,-0.040532,103,bottom 25%,F,mid 50%,1.9003352,0.9496652
8,girls,Sngl,-0.040532,104,bottom 25%,F,mid 50%,0.9675862,2.5200432
8,girls,Sngl,-0.040532,105,top 25%,F,mid 50%,-1.118624,-2.273742
8,girls,Sngl,-0.040532,106,mid 50%,F,mid 50%,-1.029067,-0.290107
8,girls,Sngl,-0.040532,107,mid 50%,F,mid 50%,-0.419801,-0.703364
8,girls,Sngl,-0.040532,108,bottom 25%,F,mid 50%,0.1340672,1.6108772
8,girls,Sngl,-0.040532,110,mid 50%,F,mid 50%,-1.118624,-0.786016
8,girls,Sngl,-0.040532,112,bottom 25%,F,mid 50%,2.3136012,1.6108772
8,girls,Sngl,-0.040532,116,bottom 25%,F,mid 50%,0.7472282,1.1976192
8,girls,Sngl,-0.040532,117,top 25%,F,mid 50%,-1.62373,-1.116621
8,girls,Sngl,-0.040532,118,mid 50%,F,mid 50%,0.7472282,0.0404992
8,girls,Sngl,-0.040532,122,mid 50%,F,mid 50%,-0.419801,0.2884532
8,girls,Sngl,-0.040532,123,bottom 25%,F,mid 50%,0.0043222,0.7843622
8,girls,Sngl,-0.040532,124,mid 50%,F,mid 50%,-0.265159,-0.703364
8,girls,Sngl,-0.040532,125,bottom 25%,F,mid 50%,1.9003352,0.7843622
8,girls,Sngl,-0.040532,128,mid 50%,F,mid 50%,0.5443412,0.0404992
8,girls,Sngl,-0.040532,130,mid 50%,F,mid 50%,-0.129085,-0.703364
8,girls,Sngl,-0.040532,132,bottom 25%,F,mid 50%,0.9675862,0.9496652
8,girls,Sngl,-0.040532,133,top 25%,F,mid 50%,-0.129085,-1.447227
8,girls,Sngl,-0.040532,134,mid 50%,F,mid 50%,-0.197611,-0.703364
8,girls,Sngl,-0.040532,135,mid 50%,F,mid 50%,-1.836687,-0.786016
8,girls,Sngl,-0.040532,136,mid 50%,F,mid 50%,0.6107292,-0.042152
8,girls,Sngl,-0.040532,137,top 25%,F,mid 50%,-1.62373,-1.199273
8,girls,Sngl,-0.040532,138,top 25%,F,mid 50%,-1.029067,-1.364576
8,girls,Sngl,-0.040532,141,bottom 25%,F,mid 50%,0.9675862,0.6190592
8,girls,Sngl,-0.040532,144,mid 50%,F,mid 50%,-0.939378,-0.538061
8,girls,Sngl,-0.040532,145,mid 50%,F,mid 50%,-0.85267,-0.45541
8,girls,Sngl,-0.040532,146,mid 50%,F,mid 50%,-0.85267,-1.03397
8,girls,Sngl,-0.040532,147,mid 50%,F,mid 50%,-0.699505,-0.620713
8,girls,Sngl,-0.040532,149,bottom 25%,F,mid 50%,0.1941492,0.5364082
8,girls,Sngl,-0.040532,151,mid 50%,F,mid 50%,-1.438662,-0.45541
8,girls,Sngl,-0.040532,153,mid 50%,F,mid 50%,0.7472282,-0.042152
8,girls,Sngl,-0.040532,156,mid 50%,F,mid 50%,0.2613242,-0.45541
8,girls,Sngl,-0.040532,157,bottom 25%,F,mid 50%,0.3280722,1.0323172
8,girls,Sngl,-0.040532,158,mid 50%,F,mid 50%,-0.265159,0.2058022
8,girls,Sngl,-0.040532,161,bottom 25%,F,mid 50%,-0.419801,2.8506492
9,mixed,Mxd,-0.494304,8,mid 50%,M,bottom 25%,-0.265159,-0.124804
9,mixed,Mxd,-0.494304,9,top 25%,M,bottom 25%,-2.108644,-2.934953
9,mixed,Mxd,-0.494304,13,top 25%,M,bottom 25%,-1.62373,-2.686999
9,mixed,Mxd,-0.494304,14,mid 50%,F,bottom 25%,0.5443412,-0.042152
9,mixed,Mxd,-0.494304,31,mid 50%,F,bottom 25%,0.4781942,0.1231502
9,mixed,Mxd,-0.494304,36,top 25%,M,bottom 25%,-1.335315,-1.364576
9,mixed,Mxd,-0.494304,41,mid 50%,F,bottom 25%,-0.197611,-0.786016
9,mixed,Mxd,-0.494304,44,bottom 25%,F,bottom 25%,0.4781942,1.1976192
9,mixed,Mxd,-0.494304,58,mid 50%,F,bottom 25%,0.0043222,0.1231502
9,mixed,Mxd,-0.494304,60,bottom 25%,M,bottom 25%,0.0735362,0.8670142
9,mixed,Mxd,-0.494304,62,mid 50%,M,bottom 25%,-0.129085,0.3711052
9,mixed,Mxd,-0.494304,67,mid 50%,M,bottom 25%,-1.526653,-0.45541
9,mixed,Mxd,-0.494304,68,mid 50%,F,bottom 25%,-1.335315,-0.620713
9,mixed,Mxd,-0.494304,77,bottom 25%,M,bottom 25%,0.4026692,0.6190592
9,mixed,Mxd,-0.494304,79,top 25%,M,bottom 25%,-0.492781,-1.61253
9,mixed,Mxd,-0.494304,93,mid 50%,M,bottom 25%,-0.555112,-0.703364
9,mixed,Mxd,-0.494304,106,mid 50%,M,bottom 25%,-1.526653,0.2058022
9,mixed,Mxd,-0.494304,117,top 25%,M,bottom 25%,-1.335315,-2.934953
9,mixed,Mxd,-0.494304,121,mid 50%,M,bottom 25%,1.5792202,-0.703364
9,mixed,Mxd,-0.494304,131,bottom 25%,F,bottom 25%,0.7472282,0.6190592
9,mixed,Mxd,-0.494304,148,bottom 25%,F,bottom 25%,-0.555112,0.9496652
9,mixed,Mxd,-0.494304,155,bottom 25%,M,bottom 25%,-0.699505,0.5364082
9,mixed,Mxd,-0.494304,157,mid 50%,F,bottom 25%,-0.623051,-0.786016
9,mixed,Mxd,-0.494304,161,top 25%,F,bottom 25%,-0.939378,-1.61253
9,mixed,Mxd,-0.494304,168,bottom 25%,M,bottom 25%,0.8965662,1.0323172
9,mixed,Mxd,-0.494304,169,mid 50%,M,bottom 25%,0.0735362,0.2058022
9,mixed,Mxd,-0.494304,170,top 25%,M,bottom 25%,-0.623051,-1.777833
10,mixed,Mxd,0.1892722,3,top 25%,M,mid 50%,-1.029067,-1.116621
10,mixed,Mxd,0.1892722,4,mid 50%,F,mid 50%,0.2613242,-0.290107
10,mixed,Mxd,0.1892722,5,mid 50%,F,mid 50%,0.0735362,0.1231502
10,mixed,Mxd,0.1892722,11,bottom 25%,F,mid 50%,0.2613242,0.9496652
10,mixed,Mxd,0.1892722,12,mid 50%,M,mid 50%,-1.526653,-0.703364
10,mixed,Mxd,0.1892722,13,mid 50%,F,mid 50%,-0.492781,0.0404992
10,mixed,Mxd,0.1892722,15,bottom 25%,F,mid 50%,1.5792202,2.0241342
10,mixed,Mxd,0.1892722,18,mid 50%,F,mid 50%,-0.776109,0.0404992
10,mixed,Mxd,0.1892722,19,mid 50%,M,mid 50%,-0.265159,0.5364082
10,mixed,Mxd,0.1892722,25,mid 50%,F,mid 50%,-1.029067,-0.868667
10,mixed,Mxd,0.1892722,26,bottom 25%,M,mid 50%,-1.62373,0.5364082
10,mixed,Mxd,0.1892722,27,bottom 25%,M,mid 50%,0.0043222,1.8588312
10,mixed,Mxd,0.1892722,29,mid 50%,F,mid 50%,-0.062088,-0.290107
10,mixed,Mxd,0.1892722,34,mid 50%,M,mid 50%,-0.939378,-0.951318
10,mixed,Mxd,0.1892722,39,mid 50%,F,mid 50%,0.4781942,-0.042152
10,mixed,Mxd,0.1892722,40,mid 50%,M,mid 50%,0.0735362,-0.786016
10,mixed,Mxd,0.1892722,45,bottom 25%,M,mid 50%,-0.265159,0.8670142
10,mixed,Mxd,0.1892722,47,bottom 25%,M,mid 50%,-0.129085,1.6108772
10,mixed,Mxd,0.1892722,49,mid 50%,M,mid 50%,-0.492781,-0.042152
10,mixed,Mxd,0.1892722,50,mid 50%,M,mid 50%,-1.219486,-0.042152
10,mixed,Mxd,0.1892722,51,bottom 25%,M,mid 50%,-1.526653,0.4537562
10,mixed,Mxd,0.1892722,54,mid 50%,M,mid 50%,-0.699505,-0.45541
10,mixed,Mxd,0.1892722,58,bottom 25%,F,mid 50%,0.6787592,1.3629222
10,mixed,Mxd,0.1892722,61,bottom 25%,F,mid 50%,-0.062088,0.7017112
10,mixed,Mxd,0.1892722,64,mid 50%,F,mid 50%,0.1340672,0.2884532
10,mixed,Mxd,0.1892722,67,mid 50%,M,mid 50%,1.5792202,0.2884532
10,mixed,Mxd,0.1892722,68,mid 50%,F,mid 50%,0.0735362,-0.207455
10,mixed,Mxd,0.1892722,71,bottom 25%,M,mid 50%,-0.623051,1.0323172
10,mixed,Mxd,0.1892722,72,bottom 25%,M,mid 50%,0.0043222,0.5364082
10,mixed,Mxd,0.1892722,74,mid 50%,M,mid 50%,0.0043222,-0.042152
10,mixed,Mxd,0.1892722,79,mid 50%,M,mid 50%,-0.419801,-0.372758
10,mixed,Mxd,0.1892722,80,top 25%,F,mid 50%,0.2613242,-1.447227
10,mixed,Mxd,0.1892722,81,bottom 25%,M,mid 50%,0.4026692,1.1149682
10,mixed,Mxd,0.1892722,83,mid 50%,M,mid 50%,-0.338842,-0.538061
10,mixed,Mxd,0.1892722,84,bottom 25%,M,mid 50%,0.1340672,0.7017112
10,mixed,Mxd,0.1892722,92,mid 50%,M,mid 50%,-0.338842,-0.372758
10,mixed,Mxd,0.1892722,93,bottom 25%,F,mid 50%,-0.338842,0.6190592
10,mixed,Mxd,0.1892722,95,bottom 25%,F,mid 50%,-0.623051,1.0323172
10,mixed,Mxd,0.1892722,97,mid 50%,F,mid 50%,-0.939378,-0.45541
10,mixed,Mxd,0.1892722,99,bottom 25%,M,mid 50%,0.4026692,0.5364082
10,mixed,Mxd,0.1892722,101,mid 50%,F,mid 50%,-0.623051,-0.207455
10,mixed,Mxd,0.1892722,102,bottom 25%,M,mid 50%,-1.118624,0.6190592
10,mixed,Mxd,0.1892722,111,mid 50%,M,mid 50%,-0.419801,0.2058022
10,mixed,Mxd,0.1892722,112,mid 50%,M,mid 50%,0.0043222,0.0404992
10,mixed,Mxd,0.1892722,114,bottom 25%,M,mid 50%,-0.419801,1.1149682
10,mixed,Mxd,0.1892722,117,mid 50%,M,mid 50%,0.1340672,-0.042152
10,mixed,Mxd,0.1892722,121,mid 50%,F,mid 50%,-0.129085,0.0404992
10,mixed,Mxd,0.1892722,122,mid 50%,M,mid 50%,-0.265159,0.1231502
10,mixed,Mxd,0.1892722,126,mid 50%,M,mid 50%,-0.939378,0.1231502
10,mixed,Mxd,0.1892722,127,mid 50%,M,mid 50%,-0.338842,-0.786016
11,boys,Sngl,0.6350562,1,mid 50%,M,top 25%,-0.492781,0.2884532
11,boys,Sngl,0.6350562,3,bottom 25%,M,top 25%,1.9003352,2.0241342
11,boys,Sngl,0.6350562,4,bottom 25%,M,top 25%,1.3747412,1.1149682
11,boys,Sngl,0.6350562,10,bottom 25%,M,top 25%,1.3747412,1.3629222
11,boys,Sngl,0.6350562,11,bottom 25%,M,top 25%,0.3280722,0.5364082
11,boys,Sngl,0.6350562,16,bottom 25%,M,top 25%,-0.062088,1.0323172
11,boys,Sngl,0.6350562,18,bottom 25%,M,top 25%,0.1340672,2.8506492
11,boys,Sngl,0.6350562,20,mid 50%,M,top 25%,-0.85267,-0.290107
11,boys,Sngl,0.6350562,21,bottom 25%,M,top 25%,1.5061852,2.2720892
11,boys,Sngl,0.6350562,22,mid 50%,M,top 25%,0.2613242,-0.951318
11,boys,Sngl,0.6350562,23,mid 50%,M,top 25%,0.9675862,0.2884532
11,boys,Sngl,0.6350562,24,mid 50%,M,top 25%,0.8219882,-0.951318
11,boys,Sngl,0.6350562,28,bottom 25%,M,top 25%,0.1941492,0.7843622
11,boys,Sngl,0.6350562,29,bottom 25%,M,top 25%,0.1941492,1.2802712
